src_ip,dst_ip,protocol,service,flag,duration,bytes,src_port,dst_port,attack_type,is_malware,prior_intrusion,src_os,dst_os,src_country,dst_country,timestamp,username,auth_result,http_method,url_path,http_version,http_response_code,user_agent
108.200.60.184,124.131.252.229,icmp,imap4,RSTO,1213.07,969187,52311,457,dos,no,yes,Linux,Unix,DE,BR,2025-04-23T20:53:31.926765,bob,success,DELETE,/data,HTTP/1.1,404,Mozilla/5.0
244.0.179.3,231.214.90.42,icmp,nntp,SH,1510.55,56848,54183,971,dos,no,yes,MacOS,Windows,IN,JP,2025-05-11T16:34:02.926765,admin,failure,OPTIONS,/upload,HTTP/2,400,PostmanRuntime/7.26.8
197.144.235.151,125.146.106.124,icmp,dns,S1,4117.81,688277,49608,1015,dos,no,yes,MacOS,Linux,KR,JP,2025-05-06T05:06:56.926765,guest,success,GET,/data,HTTP/1.1,200,curl/7.64.1
196.74.151.170,62.100.217.188,icmp,http,S0,479.48,434033,13012,688,normal,yes,no,MacOS,Linux,IN,JP,2025-04-21T19:56:43.926765,charlie,failure,OPTIONS,/login,HTTP/2,400,PostmanRuntime/7.26.8
192.124.37.31,92.80.187.130,tcp,ssh,SF,146.42,639915,30588,247,u2r,no,no,Unix,MacOS,US,CN,2025-05-10T23:01:51.926765,guest,failure,PUT,/admin,HTTP/2,301,Wget/1.20.3
103.197.110.61,193.212.90.82,tcp,http,REJ,4665.43,438882,65139,577,normal,yes,yes,Unix,MacOS,JP,BR,2025-05-09T23:08:47.926765,dave,success,DELETE,/login,HTTP/2,200,Wget/1.20.3
243.79.213.240,155.217.13.160,icmp,http,RSTR,4038.63,888649,6405,986,normal,yes,yes,Windows,Windows,RU,IN,2025-05-10T11:05:12.926765,bob,success,OPTIONS,/data,HTTP/2,500,Mozilla/5.0
69.51.231.33,159.40.171.18,tcp,smtp,RSTO,561.3,602841,39074,601,dos,yes,yes,Linux,Linux,RU,RU,2025-05-06T19:27:59.926765,admin,failure,GET,/home,HTTP/2,401,PostmanRuntime/7.26.8
24.154.182.66,15.154.202.122,udp,pop3,SF,1184.89,226917,44934,34,probe,no,no,Windows,Unix,US,JP,2025-05-15T11:23:05.926765,alice,failure,POST,/login,HTTP/2,500,curl/7.64.1
242.109.150.164,205.163.173.157,icmp,dns,SF,2834.44,937898,17455,799,probe,no,yes,Windows,Unix,KR,CN,2025-04-25T01:11:28.926765,admin,failure,PUT,/data,HTTP/1.1,404,python-requests/2.23.0
187.244.233.172,105.97.184.132,icmp,domain_u,SH,2163.84,629828,30467,396,probe,yes,yes,Unix,Linux,US,BR,2025-04-20T04:00:03.926765,charlie,success,DELETE,/data,HTTP/1.1,403,curl/7.64.1
60.172.175.62,65.109.100.120,udp,eco_i,S1,4004.84,100519,65268,371,u2r,yes,yes,MacOS,MacOS,IN,KR,2025-05-06T14:50:43.926765,admin,success,GET,/data,HTTP/1.1,404,python-requests/2.23.0
20.191.131.117,88.44.61.70,udp,ftp,SH,2972.74,465112,54801,983,u2r,no,yes,Linux,Unix,IN,KR,2025-04-23T00:38:31.926765,charlie,failure,PUT,/login,HTTP/2,200,PostmanRuntime/7.26.8
225.46.217.247,168.9.6.43,udp,ssh,RSTR,2442.77,985041,5366,867,u2r,yes,yes,Unix,Linux,BR,DE,2025-04-20T00:12:49.926765,guest,success,OPTIONS,/upload,HTTP/1.1,301,Mozilla/5.0
202.142.155.47,140.222.85.110,udp,ssh,SH,886.34,138440,14287,129,normal,no,yes,Windows,Linux,FR,IN,2025-05-05T06:35:30.926765,eve,success,POST,/home,HTTP/1.1,401,Wget/1.20.3
239.229.83.218,173.206.25.25,udp,domain_u,SH,457.96,134860,33053,11,probe,no,yes,Unix,MacOS,US,JP,2025-05-05T00:00:57.926765,admin,success,OPTIONS,/config,HTTP/2,302,python-requests/2.23.0
11.49.229.76,248.52.140.5,tcp,dns,S0,3304.02,777085,62844,974,dos,no,yes,Unix,Linux,JP,JP,2025-05-01T22:25:56.926765,charlie,success,DELETE,/data,HTTP/2,500,Mozilla/5.0
152.213.213.207,239.89.52.60,icmp,ssh,S1,264.6,964479,21587,21,r2l,yes,yes,Linux,Windows,IN,FR,2025-05-09T05:18:33.926765,dave,failure,PUT,/home,HTTP/2,500,curl/7.64.1
141.255.66.238,199.115.52.185,tcp,http,RSTO,1481.56,831804,57069,144,dos,no,no,Unix,MacOS,RU,BR,2025-05-07T18:25:20.926765,bob,failure,PUT,/login,HTTP/2,500,Mozilla/5.0
143.81.148.115,188.125.194.25,udp,private,SH,2766.09,609476,15879,468,dos,yes,no,Linux,Linux,FR,FR,2025-04-28T18:27:54.926765,guest,failure,GET,/upload,HTTP/2,500,curl/7.64.1
114.182.32.216,85.32.104.110,udp,ssh,S1,4419.48,703137,28025,80,probe,yes,no,MacOS,Unix,KR,DE,2025-05-13T13:48:23.926765,bob,success,OPTIONS,/dashboard,HTTP/1.1,400,curl/7.64.1
28.68.91.164,124.12.56.105,tcp,ftp,S1,3472.31,702959,5114,702,probe,no,no,MacOS,Windows,DE,JP,2025-05-02T23:51:59.926765,alice,success,GET,/upload,HTTP/2,500,python-requests/2.23.0
35.6.115.226,109.219.83.51,udp,domain_u,SH,2846.62,215897,23691,155,probe,yes,no,Linux,Linux,RU,BR,2025-05-08T23:41:50.926765,alice,success,HEAD,/dashboard,HTTP/1.1,400,Wget/1.20.3
205.85.235.196,25.188.214.86,udp,smtp,SF,552.89,592386,30937,52,dos,no,no,Unix,Linux,RU,RU,2025-05-17T11:37:14.926765,dave,success,POST,/data,HTTP/1.1,401,Mozilla/5.0
65.234.77.49,198.216.248.119,tcp,ssh,RSTR,3829.83,952445,35077,39,normal,no,no,MacOS,Linux,CN,US,2025-04-23T04:31:13.926765,dave,failure,HEAD,/admin,HTTP/2,400,PostmanRuntime/7.26.8
182.86.14.76,133.231.6.173,udp,ssh,RSTR,1870.8,162543,31412,52,u2r,yes,no,Linux,MacOS,IN,IN,2025-05-06T09:33:29.926765,dave,failure,POST,/data,HTTP/2,401,curl/7.64.1
93.124.105.232,159.78.85.155,tcp,http,SF,2973.8,915936,15908,715,dos,no,yes,Unix,Unix,KR,IN,2025-04-29T10:29:35.926765,alice,failure,PUT,/data,HTTP/2,301,PostmanRuntime/7.26.8
19.224.206.252,216.95.54.76,udp,dns,SH,3282.63,940042,55060,940,probe,no,no,Unix,MacOS,CN,DE,2025-04-25T12:15:45.926765,guest,failure,HEAD,/config,HTTP/1.1,200,Mozilla/5.0
205.68.231.15,251.241.173.249,udp,imap4,SH,165.83,799231,44758,889,dos,yes,yes,Linux,Unix,IN,DE,2025-05-02T02:25:54.926765,dave,failure,POST,/upload,HTTP/2,500,PostmanRuntime/7.26.8
42.150.37.139,13.3.183.80,icmp,http,S0,1359.47,950262,9427,945,r2l,no,no,Unix,Linux,KR,IN,2025-04-26T00:56:46.926765,guest,success,POST,/config,HTTP/2,404,Wget/1.20.3
7.164.180.53,129.131.225.118,tcp,imap4,RSTR,3987.19,178396,20739,959,dos,no,no,MacOS,Unix,JP,DE,2025-05-05T15:42:03.926765,alice,failure,POST,/home,HTTP/2,403,Mozilla/5.0
228.10.230.132,192.253.6.36,udp,smtp,S0,2843.73,223523,47313,187,u2r,yes,no,Linux,Linux,IN,RU,2025-04-20T08:23:54.926765,guest,success,GET,/login,HTTP/2,401,Mozilla/5.0
55.112.23.3,72.119.247.55,tcp,domain_u,S1,3510.61,747373,32756,1007,dos,no,no,Linux,Unix,US,JP,2025-05-05T14:50:54.926765,dave,success,OPTIONS,/data,HTTP/2,403,Mozilla/5.0
129.12.43.91,29.144.118.110,udp,ntp_u,SF,4596.03,139492,54572,571,normal,yes,yes,Unix,Windows,IN,IN,2025-04-27T00:31:07.926765,charlie,success,POST,/data,HTTP/2,500,curl/7.64.1
123.186.171.145,92.192.11.99,udp,eco_i,RSTR,4646.44,631260,19777,244,u2r,no,yes,Unix,MacOS,DE,DE,2025-05-11T14:17:24.926765,bob,failure,HEAD,/dashboard,HTTP/1.1,200,Wget/1.20.3
250.117.219.191,117.254.130.229,icmp,nntp,S0,3117.41,713703,34589,403,dos,yes,yes,Unix,MacOS,CN,US,2025-04-28T21:31:24.926765,eve,failure,POST,/home,HTTP/2,500,Wget/1.20.3
138.98.111.40,208.252.231.170,udp,nntp,S0,2169.76,667740,55675,899,u2r,no,yes,MacOS,Unix,FR,IN,2025-05-05T14:51:04.926765,guest,failure,PUT,/home,HTTP/2,301,curl/7.64.1
148.93.55.146,25.177.92.108,udp,dns,S0,859.58,54427,19118,209,r2l,yes,yes,MacOS,Unix,CN,RU,2025-05-14T20:08:01.926765,dave,success,DELETE,/dashboard,HTTP/1.1,401,PostmanRuntime/7.26.8
46.15.76.220,173.130.110.2,tcp,smtp,SH,516.15,838988,15586,461,dos,no,no,Unix,Linux,KR,JP,2025-04-30T18:53:28.926765,alice,success,GET,/data,HTTP/2,400,PostmanRuntime/7.26.8
232.217.183.95,178.103.157.108,icmp,nntp,REJ,75.8,3032,34873,612,normal,yes,no,Unix,MacOS,JP,JP,2025-05-13T23:13:56.926765,admin,failure,DELETE,/data,HTTP/1.1,500,PostmanRuntime/7.26.8
183.2.105.94,250.189.59.111,tcp,pop3,RSTO,4824.4,54804,31525,53,dos,yes,yes,Unix,Windows,BR,RU,2025-04-27T07:54:07.926765,dave,success,DELETE,/home,HTTP/1.1,400,Mozilla/5.0
199.181.116.158,77.134.105.46,tcp,nntp,SF,2204.19,174966,17991,783,normal,no,yes,Linux,MacOS,RU,JP,2025-05-02T06:51:52.926765,bob,failure,OPTIONS,/home,HTTP/1.1,200,Mozilla/5.0
177.63.64.250,190.14.124.77,udp,http,S0,2866.66,873364,61662,642,r2l,yes,no,MacOS,Unix,CN,CN,2025-04-25T22:31:15.926765,charlie,success,OPTIONS,/data,HTTP/2,301,Wget/1.20.3
215.21.137.41,3.37.39.118,udp,ssh,SF,896.04,163664,53964,355,r2l,yes,yes,Windows,Linux,KR,RU,2025-05-16T15:55:12.926765,eve,failure,OPTIONS,/admin,HTTP/1.1,200,PostmanRuntime/7.26.8
157.74.82.235,169.14.107.114,icmp,smtp,S1,4481.43,950112,17395,994,normal,yes,no,Unix,Linux,KR,BR,2025-05-13T08:34:12.926765,guest,failure,HEAD,/home,HTTP/2,301,curl/7.64.1
94.193.93.15,92.26.146.176,tcp,private,S0,1722.23,78758,64150,260,u2r,yes,yes,Windows,Windows,BR,BR,2025-04-20T19:02:53.926765,alice,failure,OPTIONS,/admin,HTTP/1.1,302,PostmanRuntime/7.26.8
104.142.237.2,142.166.207.180,udp,private,RSTR,2158.89,707802,61688,113,dos,no,no,Unix,Windows,JP,DE,2025-05-13T14:35:15.926765,alice,failure,OPTIONS,/data,HTTP/2,403,Mozilla/5.0
138.175.194.107,52.245.251.133,tcp,nntp,S0,2012.13,364243,28621,711,u2r,no,no,Windows,MacOS,IN,RU,2025-04-20T04:51:21.926765,bob,failure,HEAD,/config,HTTP/2,500,Wget/1.20.3
252.155.145.1,209.56.180.175,icmp,pop3,RSTO,4288.08,18406,15424,274,normal,yes,no,Windows,Linux,KR,RU,2025-04-25T23:49:35.926765,admin,success,HEAD,/upload,HTTP/1.1,301,Mozilla/5.0
120.172.131.202,196.224.141.24,udp,ftp,RSTO,2893.92,334442,26152,39,normal,yes,no,Unix,Unix,KR,CN,2025-05-14T21:16:50.926765,guest,success,OPTIONS,/data,HTTP/1.1,401,Mozilla/5.0
190.115.248.24,13.27.64.177,udp,ftp,SH,3522.87,212226,46444,852,dos,yes,yes,MacOS,Linux,JP,DE,2025-04-23T18:26:21.926765,eve,success,OPTIONS,/data,HTTP/1.1,301,python-requests/2.23.0
205.187.126.95,130.45.165.209,tcp,nntp,S1,4711.75,589320,24168,667,dos,yes,no,Unix,Windows,JP,FR,2025-05-06T04:33:13.926765,admin,success,OPTIONS,/home,HTTP/1.1,403,Mozilla/5.0
59.140.49.123,210.62.192.66,icmp,dns,S0,2927.39,645471,16081,828,u2r,yes,no,Windows,Unix,DE,IN,2025-05-12T23:30:47.926765,eve,failure,HEAD,/login,HTTP/2,500,PostmanRuntime/7.26.8
122.205.6.234,51.92.101.125,tcp,ntp_u,S1,282.68,172263,30254,856,dos,no,yes,Linux,Linux,KR,CN,2025-05-09T09:23:42.926765,alice,success,POST,/config,HTTP/2,400,Mozilla/5.0
203.203.137.170,83.22.34.62,tcp,imap4,S1,4418.87,920789,52624,779,r2l,yes,no,Linux,Linux,KR,RU,2025-04-25T14:57:58.926765,bob,failure,OPTIONS,/admin,HTTP/2,301,Mozilla/5.0
198.195.64.251,156.137.23.218,tcp,smtp,S0,2235.3,675639,58836,696,u2r,no,no,Linux,Windows,IN,CN,2025-05-16T08:16:32.926765,admin,success,HEAD,/admin,HTTP/1.1,302,python-requests/2.23.0
180.45.75.236,137.79.120.66,udp,private,SF,1350.44,93176,7577,570,r2l,yes,no,Linux,MacOS,IN,FR,2025-05-17T10:57:44.926765,alice,success,DELETE,/home,HTTP/1.1,302,Mozilla/5.0
12.166.6.58,38.1.237.190,tcp,smtp,REJ,2174.17,524347,33706,285,normal,no,yes,Windows,Windows,DE,KR,2025-04-18T22:03:25.926765,dave,failure,POST,/data,HTTP/1.1,302,curl/7.64.1
93.252.180.198,207.83.62.236,icmp,ssh,S0,2549.69,583589,52577,139,u2r,yes,yes,Linux,Linux,DE,US,2025-05-08T05:21:37.926765,dave,failure,POST,/dashboard,HTTP/1.1,404,python-requests/2.23.0
27.168.31.130,156.211.14.12,udp,pop3,REJ,111.81,601020,16860,811,u2r,no,no,MacOS,Unix,FR,CN,2025-04-20T14:09:37.926765,eve,success,PUT,/dashboard,HTTP/1.1,301,python-requests/2.23.0
70.182.85.13,152.79.24.22,udp,pop3,RSTR,193.25,624084,51106,942,probe,no,yes,MacOS,Linux,KR,KR,2025-04-23T20:44:50.926765,bob,success,OPTIONS,/home,HTTP/1.1,500,python-requests/2.23.0
247.4.12.36,104.4.238.128,icmp,ntp_u,RSTR,4748.38,70372,21721,921,normal,no,yes,Linux,MacOS,JP,IN,2025-05-13T15:32:15.926765,eve,failure,OPTIONS,/home,HTTP/2,401,python-requests/2.23.0
230.250.238.23,136.92.74.249,tcp,domain_u,S0,2281.18,755012,50840,290,dos,yes,yes,MacOS,Linux,FR,RU,2025-05-16T02:46:09.926765,alice,success,POST,/home,HTTP/2,500,curl/7.64.1
51.232.75.199,202.27.72.107,udp,private,SF,3027.46,342027,40194,409,r2l,no,yes,Unix,Unix,KR,FR,2025-05-06T11:45:59.926765,charlie,failure,DELETE,/dashboard,HTTP/1.1,401,curl/7.64.1
253.57.188.2,140.183.168.115,icmp,dns,S0,3350.44,628669,9430,92,normal,yes,no,Linux,Linux,KR,CN,2025-04-21T02:24:10.926765,eve,success,DELETE,/dashboard,HTTP/2,200,Wget/1.20.3
237.68.220.192,24.167.192.94,udp,dns,RSTR,2081.89,446292,26784,769,r2l,no,no,MacOS,Windows,JP,JP,2025-05-05T14:37:31.926765,alice,failure,POST,/upload,HTTP/2,200,curl/7.64.1
161.161.5.4,222.229.122.95,icmp,domain_u,SF,4882.39,918500,13566,693,normal,yes,no,MacOS,Windows,BR,JP,2025-04-29T19:37:53.926765,guest,success,DELETE,/data,HTTP/2,403,PostmanRuntime/7.26.8
140.110.206.231,58.69.51.96,icmp,eco_i,S0,3552.77,595915,25956,856,r2l,no,no,Windows,Linux,JP,IN,2025-04-27T09:40:33.926765,admin,failure,PUT,/dashboard,HTTP/2,302,curl/7.64.1
84.51.42.224,127.79.137.234,icmp,pop3,REJ,4740.41,712960,23142,1015,r2l,yes,no,MacOS,Unix,IN,DE,2025-05-06T07:46:41.926765,eve,failure,POST,/data,HTTP/2,400,Wget/1.20.3
204.175.154.199,84.96.115.142,tcp,ntp_u,S0,2225.88,708589,5997,35,probe,yes,no,Windows,Windows,BR,BR,2025-05-01T10:34:07.926765,bob,failure,GET,/upload,HTTP/1.1,400,Mozilla/5.0
22.115.239.34,37.253.129.154,udp,http,RSTO,3027.09,375727,29960,315,normal,yes,no,Unix,MacOS,IN,RU,2025-04-29T18:13:02.926765,guest,failure,POST,/config,HTTP/1.1,400,PostmanRuntime/7.26.8
175.158.167.134,247.29.13.191,tcp,imap4,RSTO,4076.25,253107,28545,604,dos,yes,yes,MacOS,Windows,CN,DE,2025-04-27T08:49:15.926765,guest,success,DELETE,/admin,HTTP/1.1,302,PostmanRuntime/7.26.8
58.214.203.139,39.34.33.60,icmp,pop3,S1,2985.62,706989,56008,399,u2r,no,no,Unix,Unix,KR,IN,2025-05-05T08:12:00.926765,alice,success,DELETE,/dashboard,HTTP/1.1,500,Mozilla/5.0
189.97.175.108,144.183.162.80,tcp,eco_i,RSTR,4545.38,397174,24359,1012,u2r,no,yes,MacOS,MacOS,IN,IN,2025-05-06T08:10:49.926765,alice,success,PUT,/data,HTTP/2,401,python-requests/2.23.0
109.8.148.143,106.9.185.205,udp,ssh,SF,4987.99,288556,6379,146,dos,yes,yes,MacOS,Windows,BR,DE,2025-05-14T18:05:46.926765,guest,failure,OPTIONS,/admin,HTTP/2,301,Wget/1.20.3
148.172.175.156,15.170.72.242,udp,eco_i,RSTO,1381.63,832488,45635,403,u2r,no,yes,Unix,Windows,IN,RU,2025-05-10T07:56:39.926765,admin,failure,GET,/login,HTTP/2,500,Mozilla/5.0
150.46.200.12,83.11.66.208,tcp,ssh,RSTR,2400.82,31770,31206,100,probe,no,yes,Unix,Windows,CN,US,2025-05-05T14:45:19.926765,charlie,failure,DELETE,/admin,HTTP/1.1,500,python-requests/2.23.0
62.196.134.181,242.9.168.84,udp,dns,S0,1233.34,497327,35813,490,dos,yes,yes,Windows,Unix,BR,IN,2025-04-27T20:29:23.926765,bob,failure,PUT,/dashboard,HTTP/2,403,PostmanRuntime/7.26.8
39.128.122.189,213.255.233.28,udp,http,REJ,3624.01,59125,3017,354,u2r,no,no,Windows,Unix,FR,JP,2025-05-15T22:26:10.926765,eve,failure,DELETE,/upload,HTTP/1.1,404,PostmanRuntime/7.26.8
113.133.177.191,239.151.104.219,tcp,eco_i,SH,3609.07,266965,29379,715,u2r,no,yes,Windows,Linux,KR,BR,2025-05-07T19:27:26.926765,bob,failure,OPTIONS,/home,HTTP/1.1,301,python-requests/2.23.0
83.180.9.18,95.207.155.180,icmp,ssh,RSTR,3305.0,892581,15039,881,u2r,yes,no,Unix,Windows,JP,US,2025-04-24T06:38:55.926765,dave,failure,DELETE,/data,HTTP/1.1,200,Mozilla/5.0
220.150.234.68,146.44.137.58,udp,pop3,S1,1861.84,608647,43644,774,r2l,no,no,MacOS,MacOS,KR,US,2025-04-22T22:56:29.926765,admin,failure,OPTIONS,/login,HTTP/2,500,python-requests/2.23.0
153.1.134.168,90.61.93.90,udp,dns,RSTR,2692.06,607698,62954,865,u2r,no,no,Windows,Linux,RU,US,2025-05-04T19:53:18.926765,charlie,failure,GET,/home,HTTP/2,401,python-requests/2.23.0
217.217.247.177,148.90.157.165,icmp,nntp,RSTO,3045.51,518328,8753,551,normal,yes,yes,Linux,MacOS,IN,IN,2025-04-24T10:00:38.926765,alice,failure,PUT,/data,HTTP/1.1,404,python-requests/2.23.0
61.226.23.102,32.116.239.234,tcp,eco_i,SH,3662.85,9063,36078,1009,probe,yes,no,MacOS,MacOS,BR,FR,2025-05-10T12:33:10.926765,bob,success,HEAD,/data,HTTP/1.1,301,curl/7.64.1
152.51.7.27,132.198.13.9,udp,imap4,S1,4824.78,824477,33303,89,u2r,no,no,Unix,Linux,IN,IN,2025-04-26T02:24:49.926765,guest,failure,GET,/dashboard,HTTP/1.1,403,PostmanRuntime/7.26.8
77.215.122.240,76.102.127.232,tcp,dns,S1,2201.01,716004,50295,317,r2l,no,yes,Linux,Linux,KR,BR,2025-04-25T05:06:01.926765,alice,success,PUT,/data,HTTP/1.1,500,curl/7.64.1
40.138.91.133,179.31.41.212,udp,eco_i,SF,630.32,40703,21589,56,probe,no,no,Unix,Unix,FR,US,2025-05-14T02:59:02.926765,alice,failure,OPTIONS,/data,HTTP/2,403,curl/7.64.1
27.152.29.159,208.34.129.15,icmp,pop3,S0,1571.21,746319,31199,265,probe,no,yes,Unix,MacOS,DE,DE,2025-04-30T01:52:40.926765,eve,failure,POST,/dashboard,HTTP/1.1,200,Mozilla/5.0
202.18.145.206,75.220.7.90,tcp,ssh,RSTR,3807.2,727064,51115,421,dos,yes,yes,MacOS,Linux,US,US,2025-04-22T00:40:35.926765,bob,failure,OPTIONS,/dashboard,HTTP/2,302,Mozilla/5.0
18.121.46.233,254.249.85.23,icmp,smtp,RSTO,4242.4,303026,40325,716,normal,yes,yes,MacOS,MacOS,US,DE,2025-05-01T07:25:56.926765,eve,failure,DELETE,/home,HTTP/1.1,400,python-requests/2.23.0
218.214.40.220,127.34.117.229,icmp,smtp,S1,1996.44,141442,4656,686,r2l,yes,no,Linux,Windows,RU,FR,2025-05-12T15:38:31.926765,guest,success,DELETE,/data,HTTP/1.1,403,python-requests/2.23.0
69.97.251.146,187.218.26.57,udp,private,S1,462.29,986870,12838,462,dos,yes,no,MacOS,Unix,JP,IN,2025-05-05T21:06:50.926765,eve,failure,POST,/upload,HTTP/1.1,500,Mozilla/5.0
75.22.247.67,236.122.26.104,tcp,smtp,SF,1425.37,545547,19082,1022,probe,no,no,MacOS,Linux,RU,IN,2025-04-20T11:23:46.926765,bob,success,HEAD,/data,HTTP/1.1,404,curl/7.64.1
135.176.247.37,84.80.161.114,tcp,ftp,S1,560.27,565043,53605,111,normal,no,no,Windows,MacOS,IN,JP,2025-04-25T22:00:51.926765,dave,success,OPTIONS,/data,HTTP/1.1,200,curl/7.64.1
120.88.119.113,54.191.213.42,tcp,eco_i,SF,2709.57,474394,61571,585,r2l,yes,no,MacOS,Linux,DE,BR,2025-05-14T20:21:52.926765,charlie,success,GET,/upload,HTTP/2,302,curl/7.64.1
174.185.34.129,85.52.192.222,icmp,pop3,S1,3211.43,76245,30112,436,dos,no,yes,Unix,Windows,DE,JP,2025-04-20T21:19:02.926765,bob,failure,GET,/admin,HTTP/1.1,302,python-requests/2.23.0
125.180.97.15,149.194.7.162,icmp,private,REJ,2325.32,408434,12287,852,r2l,yes,yes,Linux,Linux,DE,US,2025-04-19T01:02:28.926765,eve,success,OPTIONS,/data,HTTP/1.1,404,Wget/1.20.3
122.217.117.21,104.12.153.7,tcp,domain_u,RSTR,4614.6,148687,43553,608,u2r,yes,yes,Windows,Linux,RU,DE,2025-04-30T10:48:02.926765,eve,failure,PUT,/dashboard,HTTP/1.1,302,PostmanRuntime/7.26.8
164.193.63.186,44.143.252.77,udp,ntp_u,S1,2528.9,350253,57829,921,normal,yes,yes,Linux,Windows,JP,JP,2025-05-11T11:19:39.926765,bob,failure,DELETE,/admin,HTTP/1.1,200,curl/7.64.1
70.72.84.34,173.83.165.8,tcp,eco_i,RSTO,359.37,257487,40550,762,r2l,no,no,Linux,Linux,KR,JP,2025-04-17T12:51:06.926765,dave,success,DELETE,/home,HTTP/2,302,curl/7.64.1
238.80.191.98,95.133.241.177,udp,dns,S0,4622.28,80249,3308,555,probe,yes,no,Unix,MacOS,KR,KR,2025-04-28T04:38:47.926765,admin,failure,OPTIONS,/admin,HTTP/2,200,Wget/1.20.3
111.163.165.26,125.139.195.152,udp,ssh,S0,1422.81,763511,4664,127,r2l,no,yes,Unix,MacOS,CN,IN,2025-04-19T20:50:28.926765,guest,success,PUT,/upload,HTTP/2,404,Wget/1.20.3
112.78.15.83,243.91.110.19,udp,ssh,RSTR,1748.68,360159,14183,373,normal,yes,yes,Unix,Linux,KR,RU,2025-04-30T14:17:16.926765,alice,success,GET,/login,HTTP/2,302,PostmanRuntime/7.26.8
228.248.67.103,132.62.100.63,udp,pop3,SF,2640.4,623995,26873,721,u2r,yes,yes,Windows,Unix,US,RU,2025-05-06T10:14:13.926765,guest,success,GET,/admin,HTTP/2,200,curl/7.64.1
123.26.183.205,120.109.131.92,udp,http,S1,2870.42,314709,43087,938,r2l,no,no,Linux,Linux,FR,FR,2025-04-23T19:31:17.926765,charlie,failure,POST,/login,HTTP/1.1,302,Wget/1.20.3
100.243.130.97,124.26.131.197,icmp,ssh,RSTO,3357.88,299786,6697,858,probe,yes,yes,MacOS,MacOS,BR,RU,2025-04-18T07:24:28.926765,charlie,failure,GET,/upload,HTTP/1.1,200,Mozilla/5.0
49.112.131.196,78.17.181.184,udp,nntp,SH,2545.35,18673,9909,451,probe,no,no,Linux,MacOS,DE,JP,2025-04-26T06:26:59.926765,charlie,success,GET,/config,HTTP/2,400,curl/7.64.1
166.203.62.100,154.57.16.36,udp,nntp,S1,695.36,3609,10742,927,r2l,no,no,Windows,Windows,US,RU,2025-05-04T05:52:56.926765,guest,success,PUT,/upload,HTTP/2,403,python-requests/2.23.0
230.104.68.133,115.247.178.94,icmp,dns,SF,3811.86,587537,2122,755,dos,yes,no,MacOS,Windows,IN,RU,2025-04-26T20:22:02.926765,dave,failure,DELETE,/data,HTTP/1.1,400,PostmanRuntime/7.26.8
108.73.3.48,251.212.207.141,udp,ftp,SF,1250.24,258452,3748,117,dos,no,no,Windows,Linux,RU,FR,2025-04-24T00:51:37.926765,guest,failure,OPTIONS,/upload,HTTP/1.1,500,curl/7.64.1
181.228.101.84,50.208.5.84,icmp,smtp,RSTR,71.89,240746,41450,953,r2l,no,yes,Unix,MacOS,IN,BR,2025-04-18T18:34:46.926765,guest,failure,OPTIONS,/dashboard,HTTP/1.1,400,curl/7.64.1
211.191.124.192,254.51.65.18,udp,ssh,RSTO,1988.12,811395,19951,372,r2l,yes,no,Windows,MacOS,FR,CN,2025-04-22T05:42:55.926765,dave,success,OPTIONS,/upload,HTTP/1.1,500,curl/7.64.1
79.150.140.164,83.98.75.92,icmp,nntp,RSTO,3564.35,384228,57678,134,u2r,yes,no,Windows,Windows,KR,FR,2025-04-26T16:59:26.926765,bob,success,POST,/data,HTTP/1.1,500,PostmanRuntime/7.26.8
125.218.170.44,228.15.201.122,udp,http,S1,1992.93,425048,6173,971,dos,yes,yes,Unix,Linux,CN,IN,2025-05-07T08:18:22.926765,guest,success,HEAD,/upload,HTTP/2,400,PostmanRuntime/7.26.8
75.166.127.54,178.2.137.239,tcp,smtp,RSTR,4977.78,625684,59798,839,u2r,yes,yes,Linux,Unix,CN,KR,2025-05-10T23:34:55.926765,dave,failure,OPTIONS,/admin,HTTP/1.1,401,Mozilla/5.0
43.204.237.164,210.11.15.36,udp,dns,S0,3939.94,204113,46291,445,u2r,no,no,Unix,Linux,CN,RU,2025-04-20T09:08:52.926765,charlie,success,PUT,/data,HTTP/2,301,PostmanRuntime/7.26.8
102.1.90.191,178.184.246.229,icmp,nntp,RSTO,4798.98,69044,11648,966,probe,no,no,Unix,MacOS,DE,JP,2025-04-22T21:19:19.926765,charlie,success,POST,/dashboard,HTTP/2,301,Wget/1.20.3
246.48.171.3,52.254.75.14,icmp,nntp,SH,1893.15,549467,4154,118,u2r,yes,no,MacOS,Linux,RU,CN,2025-04-19T06:28:41.926765,dave,success,DELETE,/home,HTTP/2,401,Mozilla/5.0
210.209.84.7,109.92.172.110,tcp,nntp,RSTO,4983.67,949480,14743,671,u2r,yes,yes,Unix,Windows,JP,US,2025-04-18T02:05:07.926765,bob,success,PUT,/login,HTTP/2,404,Wget/1.20.3
80.6.166.9,52.115.12.171,tcp,ssh,REJ,3045.73,780099,13003,406,normal,yes,yes,Linux,MacOS,BR,FR,2025-04-17T12:58:05.926765,eve,failure,POST,/data,HTTP/2,301,Mozilla/5.0
208.50.239.254,157.206.252.158,tcp,http,SF,4945.13,227877,40159,859,u2r,yes,no,MacOS,Unix,BR,BR,2025-04-29T15:25:50.926765,guest,failure,PUT,/admin,HTTP/1.1,404,python-requests/2.23.0
